id,productid,quantity,price,transaction_price,outbidstate,createtime
1947823591143006209,1887410778444939265,7000,180,197.0,0,23/7/2025 08:58:28
1948045255625695233,1848284974532562946,2000,804,,1,23/7/2025 23:39:17
1948196837730398210,1848284974532562946,2000,780,,1,24/7/2025 09:41:36
1948214850785488897,1848284974532562946,2000,757,787.0,0,24/7/2025 10:53:11
1948279840146042882,1861246218268860418,2000,256,382.0,0,24/7/2025 15:11:26
1948313714154647554,1726519887646756866,10000,700,814.0,0,24/7/2025 17:26:02
1948544529488785409,1833694753625272321,20000,446,,1,25/7/2025 08:43:13
1948566580928819202,1833694753625272321,20000,433,,1,25/7/2025 10:10:50
1948573981845336066,1833694753625272321,20000,420,422.0,0,25/7/2025 10:40:15
1949634771419455490,1820711111772930050,600,220,,1,28/7/2025 08:55:27
1949635703574159361,1820711429252382722,600,6,,1,28/7/2025 08:59:09
1949714647673491458,1820711111772930050,600,180,,1,28/7/2025 14:12:49
1950016100766085122,1749708581027266561,10000,410,,1,29/7/2025 10:10:41
1950021662841008130,1726519887646756866,5000,814,,1,29/7/2025 10:32:47
1950023722076499970,1749708581027266561,10000,370,414.0,0,29/7/2025 10:40:58
1950070335876657153,1726519887646756866,5000,770,,1,29/7/2025 13:46:12
1950100094383845377,1726519887646756866,5000,730,860.0,0,29/7/2025 15:44:27
1950358351308427266,1833694753625272321,20000,470,,1,30/7/2025 08:50:40
1950361212624867330,1833749523199225857,6000,288,,1,30/7/2025 09:02:02
1950368993012649985,1833694753625272321,20000,456,466.0,0,30/7/2025 09:32:57
1950381664814534657,1833749523199225857,6000,279,311.0,0,30/7/2025 10:23:19
1950502736121675777,1726519887646756866,15000,860,,1,30/7/2025 18:24:24
1950504286080581634,1791687094248448001,6000,1245,,1,30/7/2025 18:30:34
1950504925330259970,1820711429252382722,600,1,17.0,0,30/7/2025 18:33:06
1950505529616220162,1820711111772930050,600,160,180.0,0,30/7/2025 18:35:30
1950722013743411201,1848284974532562946,2000,810,810.0,0,31/7/2025 08:55:45
1950724626765443073,1906563447122046978,2000,810,,1,31/7/2025 09:06:08
1950727241746214913,1726519887646756866,15000,820,,1,31/7/2025 09:16:31
1950734410285707266,1791687094248448001,6000,1185,1185.0,0,31/7/2025 09:45:00
1950747791956766721,1726519887646756866,15000,780,,1,31/7/2025 10:38:10
1950748344858308610,1906563447122046978,2000,786,810.0,0,31/7/2025 10:40:23
1950807268408029185,1726519887646756866,15000,760,,1,31/7/2025 14:34:31
1950824928952840193,1726519887646756866,15000,730,,1,31/7/2025 15:44:41
1950836470750507009,1726519887646756866,15000,700,768.0,0,31/7/2025 16:30:33
1950866262686298114,1749708581027266561,10000,414,454.0,0,31/7/2025 18:28:56
1951949795353722881,1861246218268860418,3000,363,,1,3/8/2025 18:14:31
1952178117320949762,1861246218268860418,3000,348,,1,4/8/2025 09:21:48
1952191140664229890,1861246218268860418,3000,333,,1,4/8/2025 10:13:33
1952204007287341057,1861246218268860418,3000,318,,1,4/8/2025 11:04:40
1952253601056604161,1861246218268860418,3000,303,,1,4/8/2025 14:21:44
1952254488659410946,1896747805397307394,5000,182,,1,4/8/2025 14:25:15
1952255378011242498,1896748202077802498,3000,137,,1,4/8/2025 14:28:47
1952262272893370369,1861246218268860418,3000,288,,1,4/8/2025 14:56:12
1952274253096468482,1861246218268860418,3000,273,,1,4/8/2025 15:43:48
1952275157723955202,1896747805397307394,5000,162,162.0,0,4/8/2025 15:47:23
1952282479267463169,1896748202077802498,3000,117,,1,4/8/2025 16:16:28
1952284219949760513,1861246218268860418,3000,258,,1,4/8/2025 16:23:24
1952294219447320577,1861246218268860418,3000,243,,1,4/8/2025 17:03:08
1952301921326120962,1896748202077802498,3000,97,,1,4/8/2025 17:33:44
1952302036757561346,1861246218268860418,3000,228,286.0,0,4/8/2025 17:34:12
1952306999751655426,1833749523199225857,6000,311,359.0,0,4/8/2025 17:53:56
1952536630123646978,1749708581027266561,10000,454,,1,5/8/2025 09:06:22
1952537389611438082,1791687094248448001,6000,1200,,1,5/8/2025 09:09:23
1952538772691570689,1892854125208829953,5000,1200,,1,5/8/2025 09:14:53
1952553995083272193,1749708581027266561,10000,430,444.0,0,5/8/2025 10:15:22
1952555142707761154,1791687094248448001,6000,1180,1180.0,0,5/8/2025 10:19:56
1952565907913265153,1892854125208829953,5000,1180,,1,5/8/2025 11:02:43
1952584404361891841,1892854125208829953,5000,1150,1150.0,0,5/8/2025 12:16:13
1952923149904699393,1861246218268860418,3000,286,,1,6/8/2025 10:42:17
1952924133565456386,1887410778444939265,7000,210,,1,6/8/2025 10:46:12
1953008600556560385,1833750255721836545,20000,596,,1,6/8/2025 16:21:50
1953260522236612609,1820711429252382722,600,20,,1,7/8/2025 09:02:52
1953262350235930625,1896748202077802498,4000,80,124.0,0,7/8/2025 09:10:08
1953270995514363905,1833750255721836545,20000,578,,1,7/8/2025 09:44:30
1953271275089891330,1887410778444939265,7000,200,,1,7/8/2025 09:45:37
1953280246475460609,1833750255721836545,20000,561,605.0,0,7/8/2025 10:21:16
1953281100846796802,1887410778444939265,7000,190,,1,7/8/2025 10:24:39
1953291000150822913,1887410778444939265,7000,180,201.0,0,7/8/2025 11:03:59
1953309193183498242,1820711429252382722,600,6,,1,7/8/2025 12:16:16
1953623810032041985,1743193301971152898,2500,95,,1,8/8/2025 09:06:26
1953624126819434497,1746819081523531777,500,1226,,1,8/8/2025 09:07:42
1953626280003141633,1861246218268860418,3000,271,,1,8/8/2025 09:16:17
1953640315004157953,1861246218268860418,3000,256,,1,8/8/2025 10:12:03
1953647872397574145,1743193301971152898,1200,110,,1,8/8/2025 10:42:03
1953655201616658434,1861246218268860418,3000,241,,1,8/8/2025 11:11:12
1953655679301746690,1746819081523531777,500,1116,,1,8/8/2025 11:13:05
1953669399012732930,1743193301971152898,1200,101,101.0,0,8/8/2025 12:07:36
1953701406136700930,1746819081523531777,500,1050,,1,8/8/2025 14:14:47
1953707529552105473,1746819081523531777,500,1019,,1,8/8/2025 14:39:06
1953707927746744321,1861246218268860418,3000,226,227.0,0,8/8/2025 14:40:43
1954709645187932162,1716283930075017218,20000,607,,1,11/8/2025 09:01:10
1954710225415364609,1892854125208829953,6000,1150,1250.0,0,11/8/2025 09:03:28
1954710592903503874,1896748202077802498,3000,124,,1,11/8/2025 09:04:56
1954710919056777218,1896747805397307394,2000,120,,1,11/8/2025 09:06:14
1954711394313363458,1820711429252382722,800,1,1.0,0,11/8/2025 09:08:07
1954734790195601410,1716283930075017218,20000,587,,1,11/8/2025 10:41:05
1954744026564714498,1896748202077802498,3000,100,100.0,0,11/8/2025 11:17:47
1954782149009002498,1725353550845112321,30000,444,,1,11/8/2025 13:49:16
1954803487253762050,1725353550845112321,30000,424,428.0,0,11/8/2025 15:14:04
1954807302866636802,1896747805397307394,2000,80,,1,11/8/2025 15:29:13
1954808981691338754,1716283930075017218,20000,576,624.0,0,11/8/2025 15:35:54
1954853893128384513,1790553392298631170,1000,1506,,1,11/8/2025 18:34:22
1955075892173934593,1896747805397307394,3000,10,,1,12/8/2025 09:16:30
1955090575190724609,1790553392298631170,1000,1461,,1,12/8/2025 10:14:51
1955101882933645313,1896747805397307394,3000,6,,1,12/8/2025 10:59:47
1955111988308021249,1790553392298631170,1000,1418,1418.0,0,12/8/2025 11:39:57
1955113041518727169,1896747805397307394,3000,1,45.0,0,12/8/2025 11:44:07
1955174448545206273,1833750255721836545,20000,605,637.0,0,12/8/2025 15:48:09
1955179029366902785,1952569722716639234,500,300,,1,12/8/2025 16:06:20
1955196322528432129,1952569722716639234,500,270,330.0,0,12/8/2025 17:15:03
1955544234622021633,1833746528491335682,2000,917,,1,13/8/2025 16:17:32
1955551148332380161,1887410778444939265,7000,201,,1,13/8/2025 16:45:01
1955552718537191426,1861246218268860418,3000,227,243.0,0,13/8/2025 16:51:15
1955807815242416130,1833746528491335682,2000,890,908.0,0,14/8/2025 09:44:55
1955807991264772098,1887410778444939265,7000,191,228.0,0,14/8/2025 09:45:37
1955840271152644097,1712396043176718338,2500,825,,1,14/8/2025 11:53:53
1955867271821066241,1833692999005302786,5000,854,,1,14/8/2025 13:41:10
1955868294430130177,1833749960098902017,5000,846,,1,14/8/2025 13:45:14
1955893424313139202,1833749523199225857,5000,359,,1,14/8/2025 15:25:06
1955929365031485442,1716283930075017218,10000,580,,1,14/8/2025 17:47:54
1955930841632014337,1896748202077802498,3000,85,,1,14/8/2025 17:53:46
1955931680958382082,1896747805397307394,2000,45,,1,14/8/2025 17:57:06
1955941421222789121,1952569722716639234,500,330,,1,14/8/2025 18:35:48
1956151963992530946,1743193301971152898,2500,95,149.0,0,15/8/2025 08:32:26
1956162924744876034,1712396043176718338,2500,795,,1,15/8/2025 09:16:00
1956169660042125314,1833749523199225857,5000,348,350.0,0,15/8/2025 09:42:45
1956175012305379330,1952569722716639234,500,300,308.0,0,15/8/2025 10:04:01
1956175178647281665,1712396043176718338,2500,765,855.0,0,15/8/2025 10:04:41
1956180438866534401,1716283930075017218,10000,550,,1,15/8/2025 10:25:35
1956227994027892738,1896748202077802498,3000,60,98.0,0,15/8/2025 13:34:33
1956228705197301762,1896747805397307394,2000,25,47.0,0,15/8/2025 13:37:22
1956229122308251650,1716283930075017218,10000,520,596.0,0,15/8/2025 13:39:02
1957335319161647105,1887410778444939265,7000,228,229.0,0,18/8/2025 14:54:40
1957366413869232130,1724003476613427201,10000,316,,1,18/8/2025 16:58:13
1957367801097531393,1791687094248448001,5000,1305,,1,18/8/2025 17:03:44
1957368997505970177,1820711111772930050,800,280,,1,18/8/2025 17:08:29
1957609253245325313,1716283930075017218,20000,596,,1,19/8/2025 09:03:11
1957609812425740290,1892854125208829953,5000,1250,,1,19/8/2025 09:05:24
1957611287939944450,1724003476613427201,10000,290,,1,19/8/2025 09:11:16
1957613776739274754,1791687094248448001,5000,1260,,1,19/8/2025 09:21:09
1957621146898960386,1724003476613427201,10000,260,,1,19/8/2025 09:50:26
1957630066291937281,1791687094248448001,5000,1210,1210.0,0,19/8/2025 10:25:53
1957630711648522241,1820711111772930050,800,250,,1,19/8/2025 10:28:27
1957636328882737153,1716283930075017218,20000,560,,1,19/8/2025 10:50:46
1957644245719617537,1892854125208829953,5000,1200,,1,19/8/2025 11:22:13
1957644882654040065,1820711111772930050,800,220,242.0,0,19/8/2025 11:24:45
1957680059568656386,1892854125208829953,5000,1160,1240.0,0,19/8/2025 13:44:32
1957697867992043522,1716283930075017218,20000,520,560.0,0,19/8/2025 14:55:18
1957747526814961665,1957698632890486786,2000,325,,1,19/8/2025 18:12:38
1957755921357901826,1957698632890486786,2000,300,304.0,0,19/8/2025 18:45:59
1957970817915940866,1957698502791565314,6000,730,,1,20/8/2025 08:59:55
1957975593886019585,1957681016184541185,1300,730,,1,20/8/2025 09:18:53
1957977472384757761,1725353550845112321,30000,440,,1,20/8/2025 09:26:21
1957980720546050050,1724003476613427201,20000,240,274.0,0,20/8/2025 09:39:16
1957994999215157249,1957698502791565314,6000,700,,1,20/8/2025 10:36:00
1958000599974146049,1957681016184541185,1300,700,,1,20/8/2025 10:58:15
1958001103286431745,1725353550845112321,30000,420,,1,20/8/2025 11:00:15
1958021196716306434,1957698502791565314,6000,670,670.0,0,20/8/2025 12:20:06
1958021782610243586,1957681016184541185,1300,670,,1,20/8/2025 12:22:26
1958043361285107713,1725353550845112321,30000,400,,1,20/8/2025 13:48:10
1958053185930522626,1655436434881122305,8000,1000,,1,20/8/2025 14:27:10
1958081434375024642,1655436434881122305,8000,950,1005.0,0,20/8/2025 16:19:25
1958333535546023937,1725353550845112321,30000,380,400.0,0,21/8/2025 09:01:13
1958334338843320321,1749708581027266561,10000,400,,1,21/8/2025 09:04:24
1958338622670544897,1712396043176718338,2500,835,,1,21/8/2025 09:21:26
1958347628474572802,1833750255721836545,20000,637,,1,21/8/2025 09:57:14
1958348203178106882,1833749523199225857,5000,350,,1,21/8/2025 09:59:31
1958353481290260482,1749708581027266561,10000,380,,1,21/8/2025 10:20:28
1958357970135064578,1861246218268860418,3000,301,,1,21/8/2025 10:38:19
1958361472915775489,1749708581027266561,10000,360,,1,21/8/2025 10:52:14
1958370984812912642,1833750255721836545,20000,618,,1,21/8/2025 11:30:02
1958371636423204866,1833749523199225857,5000,339,,1,21/8/2025 11:32:37
1958411337481887745,1833750255721836545,20000,600,,1,21/8/2025 14:10:23
1958412259415072770,1749708581027266561,10000,350,382.0,0,21/8/2025 14:14:02
1958427206903701506,1833750255721836545,20000,582,614.0,0,21/8/2025 15:13:27
1958434088762515458,1833749523199225857,5000,319,,1,21/8/2025 15:40:47
1958459575148781569,1848284974532562946,2000,870,,1,21/8/2025 17:22:04
1958460096031006721,1833746528491335682,2000,908,,1,21/8/2025 17:24:08
1958460708646854658,1833749523199225857,5000,318,,1,21/8/2025 17:26:34
1958476786475245569,1743193301971152898,2500,146,236.0,0,21/8/2025 18:30:26
1958477485745414146,1746819081523531777,1500,1022,,1,21/8/2025 18:33:13
1958687819106131970,1957698741468434433,3000,118,,1,22/8/2025 08:29:01
1958691965028835330,1896747805397307394,2000,15,,1,22/8/2025 08:45:30
1958692490369605633,1655436434881122305,8000,950,1001.0,0,22/8/2025 08:47:29
1958692543226224641,1655436434881122305,8000,1000,,1,22/8/2025 08:47:42
1958693695477030914,1726519887646756866,10000,834,,1,22/8/2025 08:52:22
1958698262721765378,1896748202077802498,3000,98,,1,22/8/2025 09:10:31
1958699327949152258,1861246218268860418,3000,286,,1,22/8/2025 09:14:45
1958702023036936193,1957698741468434433,3000,100,,1,22/8/2025 09:25:28
1958702275508871169,1712396043176718338,2500,805,,1,22/8/2025 09:26:28
1958708757570822146,1833746528491335682,2000,881,,1,22/8/2025 09:52:13
1958711040828284929,1957698741468434433,3000,80,118.0,0,22/8/2025 10:01:18
1958711613019430914,1861246218268860418,3000,271,,1,22/8/2025 10:03:34
1958713086528757762,1848284974532562946,2000,819,,1,22/8/2025 10:09:26
1958714878675165186,1712396043176718338,2500,775,,1,22/8/2025 10:16:33
1958715797512953858,1833746528491335682,2000,855,855.0,0,22/8/2025 10:20:12
1958718959510659074,1848284974532562946,2000,795,795.0,0,22/8/2025 10:32:46
1958721430979125250,1746819081523531777,1500,930,1136.0,0,22/8/2025 10:42:34
1958724277653250050,1726519887646756866,10000,800,,1,22/8/2025 10:53:54
1958725025917083649,1896748202077802498,3000,70,100.0,0,22/8/2025 10:56:52
1958725119261319169,1861246218268860418,3000,256,257.0,0,22/8/2025 10:57:14
1958727470235820033,1712396043176718338,2500,745,,1,22/8/2025 11:06:35
1958729263942508546,1833749523199225857,5000,299,299.0,0,22/8/2025 11:13:43
1958731389334757377,1724003476613427201,20000,274,,1,22/8/2025 11:22:03
1958731904751804417,1896747805397307394,2000,10,,1,22/8/2025 11:24:12
1958735913332023298,1726519887646756866,10000,760,,1,22/8/2025 11:40:08
1958750986632994817,1712396043176718338,2500,715,715.0,0,22/8/2025 12:40:02
1958772930673680385,1726519887646756866,10000,720,804.0,0,22/8/2025 14:06:12
1958782940027854849,1896747805397307394,2000,6,6.0,0,22/8/2025 14:45:58
1959068300121300994,1790553392298631170,1000,1418,,1,23/8/2025 09:40:54
1959068921125756930,1790553392298631170,1000,1375,1455.0,0,23/8/2025 09:43:22
1959569373328093185,1726519887646756866,10000,804,812.0,0,24/8/2025 18:51:59
1959569439468072961,1833694753625272321,20000,516,,1,24/8/2025 18:52:15
1959786494465171457,1833694753625272321,20000,500,,1,25/8/2025 09:14:46
1959796022992723969,1833694753625272321,20000,485,,1,25/8/2025 09:52:38
1959803461595062273,1833694753625272321,20000,470,470.0,0,25/8/2025 10:22:11
1959859712114843650,1887410778444939265,7000,229,,1,25/8/2025 14:05:42
1959883745896194049,1724003476613427201,20000,250,290.0,0,25/8/2025 15:41:12
1959884342997311490,1861246218268860418,3000,257,,1,25/8/2025 15:43:35
1959893316350009345,1887410778444939265,7000,219,,1,25/8/2025 16:19:14
1959902754754551810,1887410778444939265,7000,209,210.0,0,25/8/2025 16:56:45
1959918966297354241,1743193056012972034,4000,107,,1,25/8/2025 18:01:10
1960146834138857473,1749708581027266561,25000,382,,1,26/8/2025 09:06:38
1960147410809520129,1716283930075017218,20000,560,626.0,0,26/8/2025 09:08:55
1960148344063131649,1892854125208829953,5000,1240,1240.0,0,26/8/2025 09:12:37
1960149711188131842,1833749301404430337,2000,864,,1,26/8/2025 09:18:03
1960157652104511490,1749708581027266561,25000,350,350.0,0,26/8/2025 09:49:37
1960158171506147330,1932341155273682945,1000,825,,1,26/8/2025 09:51:41
1960163968759889922,1833749301404430337,2000,838,,1,26/8/2025 10:14:43
1960164260624728065,1861246218268860418,3000,247,,1,26/8/2025 10:15:52
1960170706552750081,1743193056012972034,4000,97,105.0,0,26/8/2025 10:41:29
1960177707932450818,1861246218268860418,3000,237,237.0,0,26/8/2025 11:09:19
1960177989970034690,1833749301404430337,2000,813,,1,26/8/2025 11:10:26
1960509951905742850,1957681016184541185,1300,660,665.0,0,27/8/2025 09:09:31
1960510565616304129,1896748202077802498,5000,100,,1,27/8/2025 09:11:57
1960511086565638146,1896747805397307394,2000,1,,1,27/8/2025 09:14:02
1960528187330179074,1896748202077802498,5000,80,,1,27/8/2025 10:21:59
1960542808246104066,1833749960098902017,5000,796,,1,27/8/2025 11:20:05
1960543341233090561,1833692999005302786,5000,804,,1,27/8/2025 11:22:12
1960545429065347073,1896748202077802498,5000,60,64.0,0,27/8/2025 11:30:30
1960622457420558338,1861246218268860418,3000,237,,1,27/8/2025 16:36:35
1960625462987501569,1887410778444939265,7000,210,,1,27/8/2025 16:48:32
1960877345207504898,1833749523199225857,4000,299,,1,28/8/2025 09:29:24
1960878313777156098,1833749301404430337,1500,812,,1,28/8/2025 09:33:15
1960882046141485058,1861246218268860418,3000,227,,1,28/8/2025 09:48:06
1960891336428376065,1861246218268860418,3000,217,261.0,0,28/8/2025 10:25:01
1960893271210479617,1833749523199225857,4000,290,,1,28/8/2025 10:32:41
1960919730624942082,1833749301404430337,1500,788,848.0,0,28/8/2025 12:17:50
1960920220087635969,1833749523199225857,4000,281,,1,28/8/2025 12:19:47
1960950004511428609,1896747805397307394,2000,1,1.0,0,28/8/2025 14:18:08
1960952158307504130,1833749523199225857,4000,272,,1,28/8/2025 14:26:41
1961228310506917890,1833749523199225857,4000,250,272.0,0,29/8/2025 08:44:01
1961234036696567810,1833694753625272321,20000,456,,1,29/8/2025 09:06:46
1961243826546036738,1887410778444939265,7000,200,,1,29/8/2025 09:45:41
1961251772311031810,1833694753625272321,20000,442,476.0,0,29/8/2025 10:17:15
1961253378893041666,1887410778444939265,7000,190,209.0,0,29/8/2025 10:23:39
1961797108796555266,1896748202077802498,5000,110,,1,30/8/2025 22:24:13
1961798016666238977,1957698741468434433,2000,118,,1,30/8/2025 22:27:49
1961975794934026241,1957698741468434433,2000,98,134.0,0,31/8/2025 10:14:15
1961976802309378049,1896748202077802498,5000,90,,1,31/8/2025 10:18:15
1961977086142124033,1896748202077802498,5000,70,90.0,0,31/8/2025 10:19:23
1962358919312826369,1833750255721836545,20000,614,,1,1/9/2025 11:36:40
1962399146966376450,1833750255721836545,20000,596,,1,1/9/2025 14:16:31
1962408830829977601,1833750255721836545,20000,578,,1,1/9/2025 14:54:59
1962418949584183298,1833750255721836545,20000,561,561.0,0,1/9/2025 15:35:12
1962428804235649026,1712396043176718338,3000,780,,1,1/9/2025 16:14:22
1962681038730997762,1906563447122046978,1500,810,,1,2/9/2025 08:56:39
1962687989095378945,1932341155273682945,1000,824,,1,2/9/2025 09:24:16
1962692891712466945,1712396043176718338,3000,750,,1,2/9/2025 09:43:45
1962698557307006977,1716283930075017218,20000,610,,1,2/9/2025 10:06:16
1962702775262687234,1712396043176718338,3000,720,730.0,0,2/9/2025 10:23:02
1962703807535427586,1724003476613427201,20000,260,,1,2/9/2025 10:27:07
1962707344508104706,1906563447122046978,1500,786,814.0,0,2/9/2025 10:41:11
1962716366112075777,1724003476613427201,20000,240,240.0,0,2/9/2025 11:17:01
1962717203517452289,1716283930075017218,20000,580,594.0,0,2/9/2025 11:20:21
1962783842573266946,1957698632890486786,1500,295,,1,2/9/2025 15:45:09
1962798909821857794,1957698632890486786,1500,275,,1,2/9/2025 16:45:01
1962810781992267778,1957698632890486786,1500,255,,1,2/9/2025 17:32:12
1962818117699940353,1957698632890486786,1500,235,,1,2/9/2025 18:01:21
1962831030078713858,1957698632890486786,1500,215,255.0,0,2/9/2025 18:52:39
1963168419036868609,1833749523199225857,5000,272,,1,3/9/2025 17:13:18
1963169209939996673,1892854125208829953,3000,1240,,1,3/9/2025 17:16:27
1963169585120489474,1896747805397307394,2000,10,,1,3/9/2025 17:17:56
1963414238600159233,1833749301404430337,2000,823,,1,4/9/2025 09:30:07
1963419854672551938,1833749523199225857,5000,264,,1,4/9/2025 09:52:26
1963427064815345666,1833749301404430337,2000,799,,1,4/9/2025 10:21:05
1963427967194685442,1892854125208829953,3000,1190,,1,4/9/2025 10:24:40
1963433503852126209,1833749523199225857,5000,256,270.0,0,4/9/2025 10:46:40
1963437808579567618,1896747805397307394,2000,1,1.0,0,4/9/2025 11:03:46
1963443119390515201,1892854125208829953,3000,1140,1155.0,0,4/9/2025 11:24:52
1963555116262154242,1790553392298631170,2000,1455,,1,4/9/2025 18:49:55
1963763419034460161,1726519887646756866,10000,812,,1,5/9/2025 08:37:37
1963764588767125506,1716283930075017218,20000,594,,1,5/9/2025 08:42:16
1963767419590975489,1833749301404430337,2000,798,,1,5/9/2025 08:53:31
1963773665610080257,1726519887646756866,10000,772,808.0,0,5/9/2025 09:18:20
1963784121691185154,1833749301404430337,2000,774,832.0,0,5/9/2025 09:59:53
1963787422885257218,1790553392298631170,2000,1405,1405.0,0,5/9/2025 10:13:02
1963790456453373954,1716283930075017218,20000,564,564.0,0,5/9/2025 10:25:04
1963816434445623298,1833749960098902017,5000,766,,1,5/9/2025 12:08:17
1963817000571805697,1833692999005302786,5000,774,,1,5/9/2025 12:10:32
1963841414529064961,1833694753625272321,20000,476,,1,5/9/2025 13:47:33
1963849993445220354,1833694753625272321,20000,462,,1,5/9/2025 14:21:38
1963857557578883074,1833694753625272321,20000,448,,1,5/9/2025 14:51:42
1963869234273755138,1833694753625272321,20000,434,434.0,0,5/9/2025 15:38:06
1964582648574943234,1957681103329595393,1500,315,,1,7/9/2025 14:52:58
1964593268284235778,1957681103329595393,1500,295,,1,7/9/2025 15:35:09
1964604994820022273,1957681103329595393,1500,275,287.0,0,7/9/2025 16:21:45
1964859929868468226,1896748202077802498,2000,80,,1,8/9/2025 09:14:47
1964860319624167425,1726519887646756866,10000,808,,1,8/9/2025 09:16:20
1964860897041416193,1724003476613427201,20000,240,240.0,0,8/9/2025 09:18:38
1964867695089647617,1655436434881122305,10000,950,,1,8/9/2025 09:45:38
1964882799554297857,1726519887646756866,10000,768,,1,8/9/2025 10:45:40
1964891772726640641,1655436434881122305,10000,900,950.0,0,8/9/2025 11:21:18
1964893327429304322,1896748202077802498,2000,60,80.0,0,8/9/2025 11:27:30
1964897656622120962,1726519887646756866,10000,728,766.0,0,8/9/2025 11:44:42
1964956950575022082,1887410778444939265,7000,231,,1,8/9/2025 15:40:19
1964981349793497090,1743193056012972034,6000,86,,1,8/9/2025 17:17:16
1964983260965863426,1746819081523531777,1300,1200,,1,8/9/2025 17:24:52
1965221522519220225,1743193056012972034,6000,66,66.0,0,9/9/2025 09:11:37
1965230489156837377,1887410778444939265,7000,221,,1,9/9/2025 09:47:15
1965238687565733889,1746819081523531777,1300,1150,,1,9/9/2025 10:19:49
1965242543578144770,1887410778444939265,7000,211,,1,9/9/2025 10:35:09
1965253619854204930,1746819081523531777,1300,1100,,1,9/9/2025 11:19:09
1965255463577968641,1887410778444939265,7000,201,,1,9/9/2025 11:26:30
1965297695441936385,1746819081523531777,1300,1050,,1,9/9/2025 14:14:18
1965302788413317122,1887410778444939265,7000,191,,1,9/9/2025 14:34:33
1965313175619756034,1746819081523531777,1300,1000,,1,9/9/2025 15:15:49
1965316326355755010,1887410778444939265,7000,181,215.0,0,9/9/2025 15:28:21
1965328193174233089,1746819081523531777,1300,960,960.0,0,9/9/2025 16:15:29
1965566415837941762,1655436434881122305,12000,950,,1,10/9/2025 08:02:09
1965574164793610242,1891661416053948418,2500,80,,1,10/9/2025 08:32:54
1965581920523079682,1957698632890486786,3000,280,,1,10/9/2025 09:03:43
1965584594500931585,1891661416053948418,2500,71,,1,10/9/2025 09:14:20
1965591138764410882,1891661416053948418,2500,64,,1,10/9/2025 09:40:20
1965592997277290497,1957698632890486786,3000,260,,1,10/9/2025 09:47:44
1965599885326897153,1833749523199225857,5000,270,,1,10/9/2025 10:15:06
1965604484322512898,1957698632890486786,3000,240,,1,10/9/2025 10:33:22
1965609636198699010,1833749523199225857,5000,262,,1,10/9/2025 10:53:51
1965611879832571906,1957698632890486786,3000,220,,1,10/9/2025 11:02:46
1965614933478821890,1726519887646756866,10000,766,,1,10/9/2025 11:14:54
1965616760882548737,1833749523199225857,5000,254,,1,10/9/2025 11:22:09
1965650340845277185,1833749523199225857,5000,246,258.0,0,10/9/2025 13:35:35
1965652020232015874,1957698741468434433,4000,134,,1,10/9/2025 13:42:16
1965655379076796418,1655436434881122305,12000,900,900.0,0,10/9/2025 13:55:40
1965660798121758722,1726519887646756866,10000,726,762.0,0,10/9/2025 14:17:09
1965671645640478722,1957698741468434433,4000,94,150.0,0,10/9/2025 15:00:15
1965685878637809665,1957698632890486786,3000,200,210.0,0,10/9/2025 15:56:48
1965939079077216258,1891661416053948418,3000,60,92.0,0,11/9/2025 08:42:56
1965945832506441730,1716283930075017218,20000,564,666.0,0,11/9/2025 09:09:46
1965946282400071681,1892854125208829953,2000,1155,1190.0,0,11/9/2025 09:11:33
1965946836069171201,1896748202077802498,3000,95,,1,11/9/2025 09:13:45
1965947223320870914,1896747805397307394,2000,2,,1,11/9/2025 09:15:18
1965961292841009154,1833746528491335682,2000,833,,1,11/9/2025 10:11:12
1965969545364815874,1833746528491335682,2000,808,808.0,0,11/9/2025 10:44:00
1966012349801611265,1896748202077802498,3000,75,,1,11/9/2025 13:34:05
1966022171888500738,1896748202077802498,3000,55,75.0,0,11/9/2025 14:13:07
1966071759567634433,1887410778444939265,7000,215,,1,11/9/2025 17:30:10
1966080003426009090,1887410778444939265,3000,211,,1,11/9/2025 18:02:56
1966301532462030849,1833694753625272321,20000,434,,1,12/9/2025 08:43:12
1966301878542442498,1887410778444939265,7000,205,,1,12/9/2025 08:44:35
1966314495143092226,1887410778444939265,7000,195,198.0,0,12/9/2025 09:34:43
1966317113143762945,1833694753625272321,20000,421,,1,12/9/2025 09:45:07
1966326937524936706,1724003476613427201,20000,240,,1,12/9/2025 10:24:09
1966328294482944002,1833694753625272321,20000,408,446.0,0,12/9/2025 10:29:32
1966329564027461634,1896747805397307394,2000,2,2.0,0,12/9/2025 10:34:35
1966331252473896962,1861246218268860418,4000,307,,1,12/9/2025 10:41:18
1966339109944598530,1655436434881122305,12000,950,,1,12/9/2025 11:12:31
1966374549699469313,1724003476613427201,20000,220,,1,12/9/2025 13:33:21
1966384279322927105,1724003476613427201,20000,200,212.0,0,12/9/2025 14:12:00
1966394968468922370,1749708581027266561,30000,380,,1,12/9/2025 14:54:29
1966402067630432258,1655436434881122305,12000,900,901.0,0,12/9/2025 15:22:41
1966406461713326082,1749708581027266561,30000,360,,1,12/9/2025 15:40:09
1966408839560732674,1726519887646756866,10000,762,,1,12/9/2025 15:49:36
1966417448310972417,1749708581027266561,30000,340,372.0,0,12/9/2025 16:23:48
1966419719010689026,1726519887646756866,10000,722,736.0,0,12/9/2025 16:32:50
1967405082235748354,1861246218268860418,4000,292,,1,15/9/2025 09:48:19
